,0,1,2,3,4,5,0
0,0.877409571553,0.9402985074629999,0.847619047619,0.928571428571,0.9714285714290001,0.9714285714290001,1
1,0.9976019184649999,1.0,0.995238095238,1.0,1.0,1.0,1
2,1.0,-1.0,1.0,1.0,1.0,1.0,0
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4,0.24382716049400002,0.37037037037,0.228571428571,0.357142857143,0.14285714285700002,0.176991150442,1
5,0.9855420011820001,0.992805755396,0.97619047619,0.985714285714,0.9714285714290001,0.985507246377,1
6,-1.0,1.0,-1.0,1.0,1.0,1.0,0
7,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8,0.961198370917,0.985915492958,0.995238095238,1.0,1.0,0.9589041095890001,1
9,0.981573237475,0.9929078014180001,1.0,1.0,1.0,0.9929078014180001,1
10,0.94273170261,0.9929078014180001,0.9619047619050001,1.0,1.0,1.0,1
11,1.0,1.0,-1.0,1.0,1.0,-1.0,0
12,0.7411527774500001,0.917293233083,0.771428571429,0.8714285714290001,0.8571428571430001,0.827586206897,1
13,0.973753508821,0.9929078014180001,0.97619047619,1.0,1.0,0.985915492958,1
14,0.9731527358069999,0.992805755396,0.9571428571430001,0.985714285714,0.985714285714,0.992805755396,1
15,0.24982204262200003,0.315789473684,0.3,0.385714285714,0.4,0.32,1
16,1.0,1.0,1.0,-1.0,1.0,-1.0,0
17,0.8301788955149999,0.896551724138,0.8619047619050001,0.928571428571,0.914285714286,0.90780141844,1
18,0.9627964295229999,0.992805755396,0.9666666666670001,0.985714285714,0.985714285714,0.992805755396,1
19,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0
20,1.0,1.0,-1.0,-1.0,1.0,-1.0,0
21,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0
22,0.900322310846,0.978723404255,0.919047619048,0.985714285714,0.9714285714290001,0.9714285714290001,1
23,1.0,1.0,1.0,1.0,-1.0,-1.0,0
24,0.801878972092,0.936170212766,0.833333333333,0.942857142857,0.942857142857,0.891891891892,1
25,0.8435509498199999,0.942857142857,0.8619047619050001,0.942857142857,0.9,0.8689655172409999,1
26,-1.0,1.0,1.0,1.0,-1.0,-1.0,0
27,0.931476931477,1.0,0.933333333333,1.0,1.0,0.985915492958,1
28,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0
29,-1.0,1.0,-1.0,1.0,-1.0,1.0,0
30,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0
31,0.105599921128,0.13605442176899998,0.104761904762,0.14285714285700002,0.07142857142860001,0.0819672131148,1
32,1.0,1.0,-1.0,1.0,-1.0,1.0,0
33,0.119787350285,0.178343949045,0.10952380952400001,0.2,0.1,0.145833333333,1
34,-1.0,1.0,1.0,1.0,-1.0,-1.0,0
35,0.9761554889830001,0.985714285714,0.97619047619,0.985714285714,0.985714285714,0.985714285714,1
36,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0
37,0.84645245015,0.8571428571430001,0.8666666666670001,0.914285714286,0.942857142857,0.88,1
38,0.0,0.0,0.0,0.0,0.0,0.0,0
39,0.9720918101200001,0.985915492958,0.990476190476,1.0,1.0,0.9790209790209999,1
40,0.439205311236,0.49230769230800003,0.395238095238,0.457142857143,0.414285714286,0.513274336283,1
41,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0
42,0.97455097279,0.9929078014180001,0.995238095238,1.0,1.0,0.9790209790209999,1
43,1.0,-1.0,1.0,1.0,-1.0,1.0,0
44,0.907156806602,0.971014492754,0.904761904762,0.9571428571430001,0.9571428571430001,0.9640287769779999,1
45,0.9010295260299999,0.958333333333,0.9,0.985714285714,0.9714285714290001,0.957746478873,1
46,-1.0,1.0,1.0,1.0,1.0,-1.0,0
47,0.9369653175980001,0.9459459459460001,0.990476190476,1.0,1.0,0.9589041095890001,1
48,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.768368996909,0.848920863309,0.7523809523810001,0.842857142857,0.8714285714290001,0.847222222222,1
50,-1.0,1.0,-1.0,1.0,1.0,-1.0,0
51,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0
52,0.754706580733,0.8805970149250001,0.6904761904760001,0.842857142857,0.8142857142859999,0.863636363636,1
53,1.0,1.0,-1.0,1.0,-1.0,1.0,0
54,0.405867487957,0.44776119403000003,0.395238095238,0.428571428571,0.442857142857,0.473282442748,1
55,0.34526581391000005,0.36986301369900004,0.34285714285700003,0.385714285714,0.357142857143,0.347222222222,1
56,-1.0,-1.0,-1.0,1.0,1.0,1.0,0
57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
58,1.0,-1.0,1.0,-1.0,1.0,1.0,0
59,0.9806408126430001,0.992805755396,0.9666666666670001,0.985714285714,0.9714285714290001,0.985507246377,1
60,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0
61,1.0,-1.0,-1.0,1.0,1.0,1.0,0
62,0.7940417742139999,0.877697841727,0.790476190476,0.8714285714290001,0.928571428571,0.9352517985609999,1
63,0.787664028423,0.879432624113,0.804761904762,0.885714285714,0.914285714286,0.8707482993200001,1
64,0.919598094183,0.948905109489,0.9,0.928571428571,0.928571428571,0.948905109489,1
65,0.20104463437800002,0.251851851852,0.20476190476199999,0.271428571429,0.2,0.21705426356600002,1
66,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0
67,0.752697790007,0.921985815603,0.7428571428569999,0.928571428571,0.842857142857,0.842857142857,1
68,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0
69,0.8724538698469999,0.934306569343,0.8619047619050001,0.914285714286,0.885714285714,0.925373134328,1
70,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0
71,0.992941098125,1.0,1.0,1.0,1.0,0.9929078014180001,1
72,0.902523032119,0.9552238805969999,0.833333333333,0.914285714286,0.928571428571,0.962962962963,1
73,0.494025356418,0.627737226277,0.457142857143,0.614285714286,0.5,0.503597122302,1
74,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0
75,0.7817016361,0.87323943662,0.8095238095239999,0.885714285714,0.8714285714290001,0.8026315789470001,1
76,0.4763680537899999,0.63768115942,0.46190476190499996,0.628571428571,0.514285714286,0.514285714286,1
77,1.0,-1.0,1.0,-1.0,1.0,1.0,0
78,-1.0,-1.0,-1.0,1.0,1.0,1.0,0
79,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0
80,1.0,-1.0,-1.0,1.0,-1.0,1.0,0
81,0.978451281528,0.9929078014180001,0.97619047619,1.0,1.0,1.0,1
82,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0
83,0.16705248801,0.255319148936,0.171428571429,0.257142857143,0.257142857143,0.258992805755,1
84,0.964769309315,0.985915492958,0.980952380952,1.0,1.0,0.9790209790209999,1
85,1.0,-1.0,1.0,-1.0,1.0,-1.0,0
86,1.0,-1.0,-1.0,1.0,-1.0,1.0,0
87,0.289413801681,0.366197183099,0.314285714286,0.385714285714,0.414285714286,0.39189189189199997,1
88,1.0,1.0,-1.0,-1.0,1.0,-1.0,0
89,0.11477491695,0.163265306122,0.104761904762,0.171428571429,0.1,0.125,1
90,0.8790004207600001,0.919708029197,0.847619047619,0.9,0.942857142857,0.9635036496349999,1
91,1.0,1.0,-1.0,1.0,-1.0,-1.0,0
92,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0
93,1.0,-1.0,1.0,-1.0,1.0,-1.0,0
94,0.905733429439,0.9640287769779999,0.909523809524,0.9571428571430001,0.9714285714290001,0.9645390070919999,1
95,0.983247687564,1.0,0.980952380952,1.0,1.0,1.0,1
96,0.766554091894,0.8805970149250001,0.6809523809520001,0.842857142857,0.785714285714,0.8730158730159999,1
97,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0
98,1.0,1.0,1.0,1.0,-1.0,-1.0,0
99,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0
100,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
101,0.841626245701,0.9565217391299998,0.8714285714290001,0.942857142857,0.9714285714290001,0.888888888889,1
102,-1.0,1.0,1.0,-1.0,1.0,-1.0,0
103,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0
104,0.965031568723,1.0,0.980952380952,1.0,1.0,0.985915492958,1
105,0.8711568577259999,0.877697841727,0.9,0.914285714286,0.9571428571430001,0.930555555556,1
106,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0
107,1.0,1.0,1.0,-1.0,1.0,1.0,0
108,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0
109,0.974646358208,1.0,0.995238095238,1.0,1.0,0.9790209790209999,1
110,0.460317460317,0.5205479452049999,0.48095238095200005,0.542857142857,0.5571428571429999,0.530612244898,1
111,0.885905228462,0.945205479452,0.933333333333,0.985714285714,0.985714285714,0.951724137931,1
112,0.8211530989210001,0.897058823529,0.8238095238099999,0.914285714286,0.9,0.887323943662,1
113,0.920474045474,0.958333333333,0.97619047619,1.0,0.985714285714,0.965034965035,1
114,0.906605375667,0.9496402877700001,0.938095238095,0.9571428571430001,0.985714285714,0.951724137931,1
115,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0
116,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0
117,0.46202159457099995,0.528571428571,0.46190476190499996,0.528571428571,0.528571428571,0.510344827586,1
118,0.9526455026459999,0.985714285714,0.9619047619050001,1.0,1.0,1.0,1
119,0.8953236111,0.985915492958,0.904761904762,1.0,0.985714285714,0.978723404255,1
120,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
121,0.948734863493,0.971830985915,0.9619047619050001,0.985714285714,0.9714285714290001,0.9714285714290001,1
122,0.772643383814,0.909090909091,0.790476190476,0.928571428571,0.8714285714290001,0.841379310345,1
123,0.28505428120799997,0.356687898089,0.319047619048,0.4,0.414285714286,0.33720930232600005,1
124,1.0,-1.0,-1.0,1.0,-1.0,1.0,0
125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
126,0.83022382019,0.9241379310340001,0.833333333333,0.9571428571430001,0.885714285714,0.855172413793,1
127,0.967136150235,1.0,0.97619047619,1.0,0.985714285714,0.971830985915,1
128,-1.0,1.0,1.0,-1.0,1.0,1.0,0
